シモンズ;1418;1158;181263;103678;7284;1867;97.09;24.79;6.28;393505;4647.93;6086.33;8374.77;78.90;80.70;80.20;80.16
シャーロット・ブロンテ／大井浩二訳;2032;1770;545936;313841;17573;4427;123.32;30.98;19.18;1196770;5460.70;7386.60;10542.57;77.83;76.54;77.49;77.52
シュトルム／石丸静雄訳;1324;1026;90679;49177;2713;958;94.65;30.70;2.94;190640;5642.47;7455.83;10552.60;78.20;80.30;80.26;79.34
シュトルム／高橋義孝訳;1597;1199;81219;49608;2887;745;109.02;28.05;3.00;175412;5647.90;7477.35;10762.97;74.27;75.61;75.52;75.18
シュリーマン／立川洋三訳;1672;1333;112533;63621;1509;424;265.41;71.97;3.90;237548;8065.00;10382.00;14031.67;70.59;70.84;71.13;67.71
シュリーマン／関楠生;1513;1194;87148;50954;1612;220;396.13;53.87;3.19;184745;7010.63;9087.89;12464.45;65.70;65.62;66.00;64.05
シリトー／丸谷才一・河野一郎訳;1633;1322;126213;72803;3389;873;144.57;36.81;4.46;270927;6007.40;8325.30;11803.10;74.74;76.14;75.87;74.90
スタインベック／大久保康雄訳;1989;1701;494142;293104;23355;5759;85.80;21.10;17.41;1100558;5317.67;7089.04;10260.55;79.49;80.94;79.96;79.84
スタインベック／龍口直太郎訳;1374;1070;100949;58002;2972;886;113.94;33.75;3.50;218144;6577.73;8494.20;12127.45;73.04;74.64;74.86;74.33
スタンダール／大久保和郎訳;2729;2361;988560;583127;27071;6792;145.55;36.33;36.14;2084902;5772.11;7811.47;11354.28;71.15;71.24;72.35;72.06
スタンダール／宗左近訳;1782;1459;176794;103553;4880;1013;174.53;36.08;6.44;378508;6094.17;7873.25;11036.35;69.70;70.20;70.96;70.54
スタンダール／白井浩司訳;1970;1607;218162;129794;5844;1823;119.67;37.12;8.12;468428;5845.70;7879.79;10901.89;68.42;68.72;69.31;68.84
スタンレー／宮西豊逸訳;1714;1411;155029;91170;4271;1269;122.17;36.19;5.71;335400;8813.26;11073.85;14901.85;65.22;65.73;65.56;64.09
スティーヴンスン;1620;1203;71250;41856;1922;383;186.03;36.88;2.60;154680;6338.10;8420.66;11434.27;73.84;75.43;75.42;74.23
スティーヴンスン／日高八郎訳;1935;1559;119970;71979;3612;1061;113.07;33.08;4.44;257906;6280.90;8340.93;11441.95;71.90;72.92;73.25;72.59
スティーヴンスン／田中西二郎訳;1627;1317;187026;109117;5437;1759;106.33;34.15;6.62;408274;6005.20;8132.92;11307.40;76.66;78.07;77.61;76.63
ステーマン作／松村喜雄訳;1750;1373;134627;78975;5087;2131;63.18;26.33;4.85;302705;4900.28;6384.26;9219.64;71.94;72.95;72.66;72.32
ストウ／山屋三郎・大久保博訳;2295;1980;539331;319646;16500;4517;119.40;32.54;19.41;1174501;4679.11;6442.81;9308.05;74.96;76.89;76.51;75.66
ストーカー／平井呈一訳;2222;1831;345531;206111;10619;2412;143.25;32.43;12.51;751865;5614.40;7923.65;11598.82;74.72;76.18;75.83;75.25
セイヤーズ／井上一夫訳;1732;1408;182676;107160;6847;2367;77.18;26.59;6.45;398046;4614.60;6568.20;9800.80;74.46;74.99;76.10;77.05
セイヤーズ／小山内徹訳;1775;1411;146785;88227;5273;1882;77.99;27.72;5.24;324817;4497.33;6349.56;9053.25;73.77;74.38;74.74;75.03
セイヤーズ／河野一郎訳;1258;934;41060;24307;1818;565;72.67;22.42;1.50;90751;5489.90;7169.11;10280.95;74.01;73.64;73.69;74.48
セギュール夫人／江口清訳;934;724;122301;66700;3819;1508;81.10;31.95;4.01;270650;3536.30;4909.16;6828.66;86.53;81.30;85.70;84.21
セルバンテス／荻内勝之訳;2565;2157;366095;211566;10618;2763;132.50;34.36;13.32;785478;9482.07;12532.68;16891.80;73.52;73.80;75.08;74.79
ソルジェニツィン／小笠原豊樹訳;1535;1228;110316;63682;4296;1342;82.20;25.56;3.98;243114;6659.83;8878.12;12100.75;71.26;71.95;71.78;71.82
ソロー／神原栄一訳;2186;1867;271383;164304;6444;941;288.40;41.64;10.20;577266;8165.90;10741.93;14936.66;67.39;68.50;69.09;67.52
ダイン／井内雄四郎訳;1793;1475;206962;116609;6746;2090;99.02;30.28;7.22;451143;4931.98;6735.74;9859.45;70.94;71.97;71.73;71.28
ダイン／坂下昇訳;2286;1911;275196;163867;9348;2949;93.32;29.23;10.01;606343;7497.30;9748.03;13843.77;70.39;71.15;71.17;70.90
ダイン／瀬沼茂樹訳;2004;1608;224744;133366;7597;2451;91.69;29.51;8.02;496135;5213.50;7184.41;10117.12;71.70;71.92;71.92;71.93
ダイン／鈴木幸夫訳;1756;1462;223459;130455;8028;2233;100.07;27.66;7.97;485549;4994.30;6810.62;9888.25;70.64;71.73;71.60;71.59
ダンテ／三浦逸雄訳;2386;1990;423637;245590;18060;15015;28.21;22.75;14.74;905533;7524.53;10413.87;14222.82;76.96;76.71;77.06;78.12
ダン・ブラウン;1710;1386;117380;65989;4761;1728;67.93;24.44;4.15;253166;7306.80;9239.30;12222.10;66.86;68.06;67.53;68.29
タゴール;1616;1186;72154;39730;2382;1792;40.26;24.97;2.26;139760;6577.00;8902.75;12390.00;68.90;70.55;69.83;69.20
タニス・リー;1660;1360;203726;113901;10065;3026;67.33;20.18;6.91;446662;5138.05;7251.26;10268.55;81.05;78.79;80.32;81.67
チェーホフ／中村白葉訳;2573;2168;520476;303461;15774;4273;121.81;32.80;18.82;1144697;5361.20;7490.13;11064.80;75.62;75.06;77.33;77.26
チェーホフ／佐々木彰訳;1137;863;68876;34471;3049;966;71.30;21.68;2.22;153898;4531.00;6396.00;9928.00;73.07;72.12;73.59;75.47
チェーホフ／原卓也訳;1468;1129;101073;53227;4277;1374;73.56;22.81;3.36;225192;4346.30;6059.98;8913.43;74.76;74.77;75.68;77.23
チェーホフ／小笠原豊樹訳;1898;1540;124073;71697;4146;1246;99.58;29.83;4.51;272608;5412.89;7302.17;10326.86;72.46;72.99;74.45;74.28
チャペック／大久保ゆう訳;1078;784;50702;27051;2840;1479;34.28;17.14;1.65;111876;3129.03;4599.39;6815.05;69.92;66.91;68.16;69.41
チャペック／小川浩一;599;344;24100;12200;721;254;94.88;30.24;0.72;50183;4452.77;6250.24;9620.65;85.36;79.63;83.57;82.98
チャペック／樹下節訳;1846;1573;205904;117813;6654;1954;105.38;30.82;7.44;453502;8101.47;10561.65;14439.76;67.60;68.00;68.08;68.57
チャペック／深町眞理子訳;1149;825;55400;29006;2813;1387;39.94;19.13;1.78;126795;3624.43;5062.29;7676.43;73.31;66.77;70.40;72.00
チョーサー／繁尾久訳;1847;1500;158536;89055;4600;684;231.78;33.30;5.54;337152;10436.09;13381.05;17554.82;74.69;76.26;75.88;75.11
チョーサー／西脇順三郎訳;2282;1923;434747;263867;13223;4827;90.07;32.82;15.97;942315;6435.23;8839.88;12712.27;74.94;76.43;76.17;75.45
ツルゲーネフ／佐々木彰訳;2405;2071;616363;352593;23242;5651;109.07;26.30;21.80;1357215;6330.88;8649.48;12272.30;77.41;77.64;79.01;79.69
ツルゲーネフ／神西清訳;1450;1063;68674;40132;2388;634;108.32;28.64;2.49;153722;6029.75;8210.38;11530.25;79.38;80.31;81.02;80.35
ディケンズ／北川悌二訳;2388;2118;1707863;986553;46798;16297;104.80;36.36;60.47;3758292;5073.48;6917.83;9850.09;74.12;75.27;75.37;74.34
ディケンズ／安藤一郎訳;1575;1170;89607;52053;2701;830;107.96;32.83;3.14;197195;4797.85;6633.94;9859.35;76.94;78.47;78.76;78.02
ディケンズ／本多顕彰訳;2004;1717;334872;203806;9942;3289;101.82;33.62;12.29;727374;4431.75;5945.32;8326.25;75.00;76.59;76.75;75.95
ディケンズ／村岡花子訳;1801;1436;152107;89841;5108;1855;82.00;29.62;5.48;330239;5037.20;6922.95;9874.46;75.85;77.43;77.02;76.62
ディケンズ／青木雄造・小池滋訳;2350;2053;946654;549577;25807;7766;121.90;36.48;33.87;2062624;5458.28;7319.88;10372.78;74.83;75.80;76.43;75.66
ディック;801;514;18725;10448;706;174;107.61;26.45;0.64;41148;5873.50;7867.43;10311.75;74.93;75.58;76.70;77.33
ディック／仁賀克雄訳;2206;1911;452167;263331;25639;8058;56.11;17.52;16.16;996325;6439.13;8312.33;11408.31;71.97;71.91;71.59;73.07
ディック／朝倉久志訳;1664;1324;166518;91919;7326;2160;77.09;22.58;5.61;367655;6582.73;8603.46;11736.95;74.12;73.77;74.24;74.58
デフォー／佐山栄太郎訳;1997;1678;279522;169345;6407;1704;164.04;43.48;10.38;592545;5713.80;7776.34;10658.98;70.78;73.26;72.70;71.29
デュマ・フィス／石川登志夫訳;1572;1267;196262;114096;6178;2633;74.54;31.68;6.93;425770;3346.03;4649.98;7282.15;80.52;78.61;80.09;80.23
デュラス／三輪秀彦訳;1546;1279;204767;123024;9902;3702;55.31;20.62;7.28;451370;3048.39;4217.66;6210.31;77.71;77.89;77.47;78.21
ドイル／延原謙訳;2900;2547;2106234;1233586;65789;22860;92.14;31.86;74.77;4538213;6249.05;8435.85;12073.44;75.39;74.36;75.35;75.69
ドイル／斎藤伯好訳;1658;1314;137254;79034;3218;596;230.29;42.53;4.94;296108;7173.55;9397.03;12911.05;73.11;73.96;74.11;72.71
ドイル／枯葉訳;1492;1187;75846;43644;2811;746;101.67;26.57;2.67;164628;5406.72;6974.32;9581.30;72.21;72.91;73.99;74.88
ドイル／永井淳訳;2001;1709;290324;164654;8418;2222;130.66;33.53;10.35;614729;6850.20;8914.18;12346.70;71.79;71.86;72.64;72.51
ドイル／秋田元一訳;1897;1557;167610;99211;5526;1090;153.77;30.26;6.14;362010;7044.37;9056.09;12088.85;72.78;73.05;73.27;73.25
ドイル／鈴木幸夫・鮎川信夫・内田庶・中尾明訳;2332;2042;922573;513698;29703;10303;89.54;29.04;30.58;1956150;4894.70;6734.56;9695.00;76.92;76.90;77.56;77.62
ドイル／鈴木幸夫・鮎川信夫・齊藤重信;2344;2018;787565;443535;24178;7851;100.31;30.62;26.43;1663318;5639.53;7653.23;10938.75;76.91;76.44;77.61;77.85
ドイル／鈴木幸夫訳;1839;1502;194270;115253;6518;2391;81.25;29.74;6.98;423314;4985.73;6888.39;9749.45;75.21;75.78;76.23;76.25
ドウス昌代;1772;1482;203529;122056;4819;1581;128.73;41.81;7.56;435153;6120.99;8086.62;11091.40;58.37;57.52;56.30;54.97
ドストエフスキー／中山省三郎訳;2278;1937;752003;427406;21809;4884;153.97;34.27;26.50;1643932;3927.12;5428.69;8229.02;81.00;77.86;82.63;82.95
ドストエフスキー／中村融訳;1743;1394;126318;75634;3500;576;219.30;35.88;4.63;273485;5624.30;7877.72;11435.79;74.89;74.48;74.87;74.63
ドストエフスキー／北垣信行訳;2519;2247;1891899;1084802;49576;10639;177.83;37.95;66.41;4094611;4596.52;6478.04;9664.08;78.85;76.53;78.54;78.33
ドストエフスキー／小沼文彦訳;1116;780;65695;37621;2002;393;167.16;32.59;2.31;143220;2817.40;3881.80;5970.24;82.48;78.21;80.37;80.80
ドストエフスキー／工藤精一郎訳;2052;1754;663421;375679;18712;4004;165.69;35.00;22.87;1438500;4028.52;5657.55;8563.04;82.68;76.93;81.87;82.34
ドーデ／大久保和郎訳;2436;2026;294521;170460;8863;2295;128.33;33.00;10.67;634205;8351.30;11285.59;15428.12;72.18;73.04;73.11;72.80
ドーデ／村上菊一郎訳;2335;1814;123199;73351;4180;1074;114.71;29.18;4.60;271770;10398.70;13643.14;18257.85;68.88;69.02;69.41;69.02
ドーデ／辻昶・庄司和子訳;1552;1212;94512;51006;3006;845;111.85;31.22;3.25;207535;7925.80;10326.55;13910.70;70.77;71.70;71.73;71.40
トウェイン／刈田元司訳;1716;1446;280739;165513;9460;2868;97.89;29.59;9.87;611438;4586.05;6498.20;9670.05;78.05;79.06;78.44;77.90
トウェイン／鈴木幸夫訳;1439;1203;190516;107710;7619;2128;89.53;24.93;6.52;424530;6337.84;8583.58;11945.15;80.18;78.42;79.19;78.96
トルストイ／中村白葉訳;2177;1895;1009172;567883;26872;8046;125.43;37.30;34.98;2204627;4338.89;6017.20;8866.65;79.14;76.01;80.53;80.73
トルストイ／北垣信行訳;1641;1347;141261;83836;4519;1510;93.55;31.18;5.11;308504;5946.77;8261.23;12135.01;74.53;74.74;74.89;74.92
ニコル;1866;1601;231082;135481;6720;2107;109.67;34.06;8.25;494306;7809.45;10490.44;14822.86;69.96;71.53;71.23;70.14
バットゥータ／前嶋信次訳;2131;1760;212725;125212;5545;1377;154.48;38.07;7.66;459881;9846.60;13085.59;18372.47;67.33;68.44;68.46;67.27
バルザック／佐藤朔訳;2163;1806;428448;244733;12688;3715;115.33;33.67;15.14;933963;6263.00;8443.92;11907.37;72.99;72.46;73.10;72.93
バルザック／小西茂也訳;3457;2966;690691;411406;16043;4791;144.16;42.82;25.87;1490557;13981.23;17981.17;23650.48;68.33;69.33;70.13;68.50
バルザック／山口年臣訳;1898;1554;190160;111017;5163;1711;111.14;36.64;6.83;413135;5904.10;7929.11;11265.29;71.09;71.84;71.91;71.10
バルザック／菅野昭正訳;2240;1884;349850;202618;6560;1208;289.61;53.09;12.73;744792;6255.70;8197.08;11302.02;72.56;72.59;73.68;72.26
バローズ;1988;1683;283755;170395;7362;1944;145.96;38.45;10.55;601855;6016.13;7747.70;10427.53;70.79;72.23;72.50;71.38
バローズ／佐藤高子訳;2130;1827;503021;293295;17118;5478;91.83;29.30;17.80;1082625;7161.87;9232.70;12340.64;73.39;73.36;73.40;73.14
バローズ／南山宏訳;1359;1103;106582;63490;4115;1607;66.32;25.80;3.82;234230;4885.70;6512.98;9121.17;74.59;75.84;76.26;76.23
バローズ／小笠原豊樹訳;1815;1553;335483;195838;8879;3218;104.25;37.71;12.32;714704;5639.17;7250.65;9634.52;72.45;73.63;74.37;73.33
バローズ／小西宏訳;2057;1771;445688;260056;14675;3807;117.07;30.29;16.02;961784;6209.78;8038.80;10972.05;72.78;73.86;73.77;73.32
バローズ／野田昌宏訳;1032;831;100365;57425;4797;2083;48.18;20.86;3.48;225918;2676.30;3641.88;5332.10;81.30;83.98;83.62;83.84
バローズ／関口幸男訳;1699;1410;367106;210148;12590;3435;106.87;29.10;12.65;798694;5232.76;7222.82;10141.18;79.58;74.69;76.52;77.00
バークレー;1645;1353;167336;96223;7562;2979;56.17;22.02;5.77;366226;4667.82;6191.16;8622.27;75.95;78.64;78.17;78.99
パール・バック／大久保康雄訳;2315;2037;907268;561936;27220;6732;134.77;33.27;33.86;1968285;4864.54;6772.23;9834.31;69.93;72.87;70.02;69.39
ハイネ／井上正蔵訳;1474;1012;42773;24234;2471;2139;20.00;16.95;1.54;88838;9253.00;12097.75;16838.50;72.32;70.99;70.54;72.36
ハイヤーム／黒川恒男訳;1027;652;19821;12393;893;603;32.87;21.97;0.77;43068;7840.15;10579.41;13905.38;71.06;65.30;68.82;70.27
ハインライン;2650;2376;2080376;1215828;80516;28294;73.53;25.60;74.19;4536064;5640.38;7423.55;10607.62;72.83;72.11;71.91;72.57
ハシェク／辻恒彦訳;2192;1815;281585;164892;9279;3426;82.19;30.23;10.34;615081;6705.12;9058.38;12965.25;69.37;69.63;70.03;70.09
ハックスリー／高畠文夫訳;1927;1632;221388;125693;7132;1809;122.38;30.91;8.00;495609;7119.20;9396.70;12650.40;71.19;72.17;72.15;71.68
ハドスン／守屋陽一訳;1661;1390;224267;139787;6610;898;249.74;33.81;8.35;492947;3845.70;5254.94;7275.17;72.17;76.23;74.43;73.13
ハドスン／水嶋正路訳;1715;1457;212265;127385;4670;843;251.80;45.06;7.77;459357;5672.10;7708.41;11314.55;69.29;71.82;71.64;69.04
ハミルトン;1464;1173;122644;70285;4501;2259;54.29;27.00;4.34;264924;5588.80;7222.64;9911.20;73.73;73.82;73.65;73.67
ハメット／宇野利泰訳;1612;1338;187729;107985;6652;2381;78.84;28.16;6.53;416054;4486.50;6095.73;8629.04;74.98;76.84;76.62;75.81
ハメット／村上啓夫訳;1660;1335;187140;111751;6306;1698;110.21;29.55;6.66;407505;3892.80;5291.90;7681.30;74.65;75.76;76.07;75.96
ハメット／田中融二訳;1534;1219;146097;86060;5579;2279;64.11;26.13;5.13;320373;5102.18;6801.80;9743.20;76.24;77.06;77.42;77.83
ハメット／砧一郎訳;1859;1571;470891;267298;19003;7345;64.11;24.73;16.02;1058852;4974.17;6893.90;10165.60;80.41;80.96;81.59;81.42
ハメット／能島武文訳;1546;1199;167612;98358;6480;2679;62.57;25.80;5.83;376485;4686.83;6525.41;9447.58;80.08;82.02;81.85;81.18
ハーバート;1986;1735;413645;237724;16308;7863;52.61;25.14;14.50;898025;4617.52;6127.41;8957.57;74.95;74.83;75.03;75.57
ハーン／平井呈一訳;2905;2412;497391;296712;11876;2868;173.43;41.66;18.56;1089657;9038.61;12209.58;17147.55;66.94;70.60;68.30;66.84
ハーン／斎藤正二訳;1990;1580;122479;72476;3428;654;187.28;35.56;4.58;272076;7906.25;10662.50;15135.00;71.16;72.76;71.58;70.60
ハーン／田代三千稔訳;1806;1438;137837;82500;4230;929;148.37;32.02;5.05;306863;6175.71;8513.50;11802.33;76.29;76.00;75.24;74.75
ビアス;1811;1508;207727;125390;6090;1435;144.76;34.04;7.64;449833;5897.50;7695.62;10649.92;75.28;75.46;76.33;75.90
ビアス／奥田俊介・倉本護・猪狩博訳;2258;1885;182835;99051;6602;4475;40.86;24.97;6.39;379253;11314.60;14539.44;19124.95;63.15;60.70;61.94;63.52
ピアズ・アンソニイ;1680;1461;277483;160167;12709;3378;82.14;21.74;9.73;614034;5545.80;6990.30;9675.27;75.08;75.73;75.39;75.34
ヒキタクニオ;2118;1846;279747;167804;12753;6979;40.08;21.85;10.37;616342;8621.50;11371.93;15978.23;69.07;68.52;68.57;68.57
ヒルトン／菊池重三郎訳;1506;1088;50807;29853;1782;455;111.66;28.05;1.82;111711;6281.50;8293.78;12291.75;69.05;69.51;69.68;69.96
ヒロシ;1124;811;33294;19812;1786;1394;23.88;18.26;1.17;73132;6548.20;8963.65;13021.55;69.95;68.87;68.74;70.06
ブラウン;1671;1350;157198;90715;5433;1536;102.34;28.73;5.65;342069;4999.00;6647.68;9715.75;73.51;73.30;73.23;73.38
ブリン;1883;1545;267960;149284;9116;3268;82.00;29.12;9.22;582060;7246.65;9461.22;12919.30;72.05;72.52;72.59;72.18
ブロック;1747;1399;171216;98059;5985;2185;78.36;28.54;5.94;369760;6063.70;7892.18;10745.70;72.73;71.03;72.02;72.49
プラトン／戸塚七郎訳;1460;1114;102607;61375;2286;577;177.83;44.61;3.68;222652;4401.60;6356.50;9761.30;73.54;76.11;76.27;74.22
プレヴォ／鈴木豊訳;1685;1408;192352;114017;4549;1108;173.60;42.05;6.98;412916;4377.37;5961.18;8539.55;73.56;75.85;75.73;74.02
プーシキン／高橋包子訳;1874;1509;143466;82357;5083;1393;102.99;28.15;5.12;310295;6813.77;9097.72;12538.08;74.83;72.72;76.73;78.37
フィッツジェラルド／佐藤亮一訳;1691;1366;137863;82144;4557;1676;82.26;30.17;4.93;300932;4657.07;6446.65;9207.10;75.05;77.15;77.16;76.65
フィッツジェラルド／大貫三郎訳;1888;1497;130998;77172;4767;1686;77.70;27.37;4.65;287692;5342.80;7180.60;10138.70;75.55;76.89;77.03;77.14
フィッツジェラルド／守屋陽一訳;1331;1052;96113;57266;2938;908;105.85;32.62;3.42;213371;3616.40;4759.83;7160.03;73.88;74.99;75.20;74.66
フィッツジェラルド／野崎孝訳;1812;1433;140768;82066;4146;1628;86.47;33.84;4.99;307527;5932.20;8008.55;11435.70;75.54;77.33;77.59;76.71
フィルポッツ／井内雄四郎訳;1751;1418;185893;107499;6009;1498;124.09;30.89;6.57;402543;4171.96;5538.10;7764.97;74.76;74.98;75.90;75.98
フィルポッツ／赤冬子訳;1924;1566;249594;146339;7053;1938;128.79;35.28;8.79;530167;4119.30;5655.61;8296.15;75.41;75.86;76.74;76.44
フォス;1531;1209;102159;62721;3674;1297;78.77;27.69;3.89;224147;3844.33;5136.88;8046.17;70.62;70.46;70.15;70.40
フランス／岡野馨訳;2106;1694;133258;82961;3970;963;138.38;33.42;4.98;290786;7721.81;10603.42;14722.33;71.24;73.01;73.12;71.57
フリーマン／大久保康雄訳;1783;1465;180946;105137;5869;1634;110.74;30.77;6.44;396610;6228.22;8281.83;11666.64;74.38;75.61;75.56;74.83
フレーザー／永橋卓介訳;1687;1384;126969;77080;2641;627;202.50;47.91;4.79;268984;7486.70;9569.30;12796.94;67.03;69.34;69.41;67.36
フレーザー／青江舜二郎訳;1485;1176;174388;105504;5313;646;269.95;32.62;6.16;379322;4840.30;6771.50;10105.75;73.74;77.46;76.38;74.88
フロイト／渡辺哲夫訳;1614;1366;160316;96572;2967;541;296.33;53.46;6.10;341773;7528.77;9674.85;13318.05;60.88;62.52;62.27;59.73
フロイト／生松敬三訳;1287;973;56715;33667;1053;127;446.57;51.71;2.16;117419;6632.75;8996.71;12590.60;60.48;61.57;62.16;60.98
フローベール／白井浩司訳;2199;1860;283038;166880;10123;3161;89.54;27.82;10.24;616240;7642.00;10227.69;14428.25;71.59;72.80;72.45;72.09
フーリック／大室幹雄訳;2624;2323;781028;478886;26521;10299;75.84;29.36;29.49;1690029;7433.02;9805.34;13691.76;68.63;69.33;69.33;68.81
ベニー松山;2479;2193;611757;370367;24663;13651;44.81;24.62;23.07;1322301;9233.99;11597.68;15430.72;68.02;66.97;67.60;67.25
ベルグ／行方未知訳;1522;1160;69404;41481;1686;712;97.48;41.00;2.60;147824;7831.35;9931.59;13279.67;70.03;72.51;72.52;70.57
ベレアーズ;1655;1382;353468;196080;14312;3023;116.93;24.58;11.71;765938;5123.96;6863.46;9732.44;76.48;78.14;78.66;78.87
ベンダサン;1859;1532;145280;89757;3714;709;204.91;38.93;5.53;315114;8655.14;11427.10;16602.05;63.60;64.59;64.62;63.23
ベントリー／宇野利泰訳;1786;1434;213026;123581;5784;1520;140.15;36.72;7.53;464720;4489.25;6059.35;8732.73;75.19;74.15;74.89;74.31
ペトロニウス／岩崎良三訳;2062;1635;132128;77495;3757;1331;99.27;34.90;4.80;279486;7858.65;10292.15;14422.05;73.62;74.17;74.79;74.34
ペロー;1129;811;73043;42051;2524;1695;43.09;28.83;2.56;158963;4199.60;5844.97;8579.93;82.06;80.31;80.48;80.67
ヘッセ／佐藤晃一訳;1701;1382;151267;88063;2884;829;182.47;52.31;5.51;323260;5924.20;8023.85;11092.90;72.19;74.68;74.69;72.43
ヘッセ／岩淵達治訳;1929;1576;157340;92880;4125;1121;140.36;38.04;5.79;337585;6676.20;8961.30;12680.20;70.26;71.22;71.42;70.65
ヘッセ／常木実訳;1413;1138;151545;89757;4578;989;153.23;33.05;5.40;329378;3989.30;5456.56;8045.30;78.89;78.00;78.31;78.09
ヘッセ／永野藤夫訳;1968;1687;396997;235353;12216;2188;181.44;32.44;14.52;870453;5719.57;7627.26;10547.67;74.13;75.28;75.09;74.51
ヘッセ／芳賀檀訳;1623;1178;89715;54023;3104;719;124.78;28.82;3.27;194611;4698.70;6823.09;10183.85;78.02;79.66;78.86;78.59
ヘッセ／高橋健二訳;1891;1739;587756;349685;15226;2449;240.00;38.40;22.03;1268438;6555.60;8652.60;11935.07;69.47;70.46;70.95;69.90
ヘディン／岩村忍訳;2245;1878;304415;184164;7781;1436;211.99;38.88;11.42;643084;7976.27;10361.53;14576.92;65.14;65.48;65.83;64.32
ヘディン／長尾宏也訳;1966;1581;161450;94038;4397;963;167.65;36.57;5.83;348930;10034.70;13427.77;18323.60;66.76;67.52;67.18;66.44
ヘミングウェー／永井淳訳;1701;1406;156326;90526;4731;1680;93.05;32.93;5.54;336339;5288.87;7134.98;9971.93;72.37;74.10;74.13;73.38
ヘミングウェー／福田恆存訳;1283;942;74921;44132;2684;698;107.34;27.57;2.69;163130;5074.30;6757.49;9970.65;78.71;78.51;77.94;78.18
ヘミングウェー／高村勝治訳;2214;1972;767507;449295;35812;13421;57.19;21.36;26.56;1711496;5214.35;7033.93;10240.42;77.68;78.48;78.37;78.67
ボッカッチョ／柏熊達生訳;2315;1984;768896;450725;15630;4557;168.73;48.98;27.53;1651218;4263.28;5974.15;9114.05;76.91;76.96;79.09;77.61
ボードレール／村上菊一郎訳;1986;1526;74772;45579;1886;558;134.00;39.31;2.86;162060;8716.45;11436.68;15374.45;68.40;69.67;70.14;68.67
ボーマルシェ／辰野隆訳;1630;1213;99313;52974;3743;2047;48.52;25.37;3.38;221195;7689.40;10685.35;15101.45;69.04;68.93;69.11;70.33
ポー／佐々木直次郎訳;1597;1213;66083;40218;1916;298;221.76;34.21;2.48;141954;6057.50;7840.41;11017.88;73.06;73.12;73.62;73.13
ポー／八木敏雄訳;2151;1826;309225;183765;7457;1321;234.08;41.20;11.60;670505;7670.40;9928.13;13073.80;68.35;69.28;69.60;68.65
ポー／安引宏・佐々木直次郎訳;1790;1333;93214;55022;2775;523;178.23;33.02;3.37;201637;5931.00;7927.17;11277.89;75.40;75.05;75.69;75.54
ポー／安引宏訳;1602;1260;110510;64075;2791;440;251.16;39.33;4.00;238129;5640.30;7606.58;10963.27;71.69;70.86;71.89;71.62
ホメロス／呉茂一訳;2437;2111;851237;488773;15508;4234;201.05;54.69;30.24;1840092;8517.24;11263.70;15513.11;75.50;79.74;79.40;76.17
ホーガン;2581;2258;862975;498869;28707;7653;112.76;29.85;31.38;1858845;7610.83;9952.30;13702.12;66.29;66.92;66.79;66.72
ホーソン／刈田元司訳;1738;1455;234506;138618;5434;1120;209.38;43.01;8.61;501232;5467.63;7174.34;9758.45;73.63;72.24;74.50;73.90
ホーソン／鈴木武雄訳;2124;1791;295830;170090;6373;1084;272.91;45.98;10.92;634742;7819.80;10135.21;13798.50;72.00;73.45;74.44;72.63
マゾッホ／小野武雄訳;1370;1012;67597;39595;2836;1518;44.53;23.77;2.46;148821;5190.60;6873.45;9830.40;73.44;73.96;72.97;73.21
マッカラーズ／河野一郎訳;1839;1541;286349;164872;11303;2489;115.05;25.26;10.08;622303;5725.60;7536.12;10642.94;75.93;77.42;76.94;76.84
マルコ・ポーロ／青木富太郎訳;1862;1519;146164;88274;4171;888;164.60;34.74;5.43;314244;7921.79;10093.88;14059.45;64.33;64.51;64.52;63.86
マンスフィールド／江上照彦訳;1769;1378;151581;88461;6162;1603;94.56;24.45;5.36;339478;5616.30;7627.95;11384.30;77.54;79.87;79.02;78.59
マン／佐藤晃一訳;2401;2013;333389;196717;6814;1546;215.65;48.69;12.24;717736;6991.47;9305.37;12792.46;72.07;73.86;74.45;72.54
マン／植田敏郎訳;1645;1356;147634;84035;3727;1038;142.23;39.39;5.24;317456;6162.80;8143.88;10904.88;73.48;73.98;75.05;74.33
マーフィ;864;670;120242;64513;4471;1544;77.88;26.80;3.88;269075;4279.48;5852.93;8171.97;82.37;79.47;83.29;82.62
ミュッセ／山本泰三訳;1027;700;47662;27029;1435;628;75.89;33.10;1.69;104005;5553.40;7383.55;10496.35;78.78;78.70;77.79;77.39
ミラー／大久保康雄訳;2339;1991;333357;198210;9479;428;778.87;35.07;12.19;722357;6987.10;9321.02;12978.02;73.21;74.06;74.26;73.54
ミルン／古賀照一訳;1536;1228;154253;89506;7047;2555;60.37;21.68;5.25;346924;3567.40;4619.62;6969.80;78.64;79.00;79.23;79.24
メイスン／守屋陽一訳;1570;1293;236356;139746;8288;2648;89.26;28.42;8.30;513021;3369.15;4591.34;6510.69;74.44;75.09;75.15;75.07
メリメ／江口清訳;1621;1228;94954;55427;3082;828;114.68;30.53;3.35;207110;5243.12;7158.38;10865.75;74.13;75.34;75.27;74.77
メルヴィル／柴田元幸訳;1262;859;35839;21681;1144;259;138.37;31.15;1.33;77475;6130.10;7731.79;10404.05;73.25;73.14;74.38;74.00
