n4176eh;魔術学院を首席で卒業した俺が冒険者を始めるのはそんなにおかしいだろうか;232;2114;1841;466387;275066;18979;14200;32.84;24.31;16.85;1028139;4937.11;6662.77;9301.55;78.39;78.41;78.68;78.10
n4185ci;くま　クマ　熊　ベアー;84;2145;1973;2143276;1261972;113452;78519;27.30;18.80;75.94;4751568;2551.06;3312.73;4910.85;81.45;82.62;81.11;81.19
n4202cb;用務員さんは勇者じゃありませんので;57;2672;2439;1353224;813519;52023;37898;35.71;25.93;50.59;2942576;6376.93;8350.35;11744.64;77.25;77.22;77.39;77.14
n4237cd;ワールド・ティーチャー -異世界式教育エージェント-;62;2395;2231;2008489;1234427;91282;54351;36.95;21.91;74.95;4428335;3269.35;4444.81;6297.78;80.53;80.82;80.91;80.91
n4259s;異世界迷宮で奴隷ハーレムを;13;2288;2000;1091348;633953;58127;50316;21.69;18.67;38.75;2367545;5031.49;6702.91;10321.10;76.10;75.51;76.25;76.73
n4260fc;異世界転生で賢者になって冒険者生活　～【魔法改良】で異世界最強～;285;1242;1046;119758;73107;6586;4916;24.36;17.99;4.53;274119;2698.79;3541.58;4823.52;74.67;74.40;74.78;74.67
n4344dy;世界最強の後衛　～迷宮国の新人探索者～;147;2208;1940;764858;450759;34255;16766;45.62;22.12;27.39;1726911;4423.75;6176.12;9201.82;78.89;78.43;78.55;78.67
n4365be;勇者の活躍(?)の裏側で生活してます;x;2837;2596;1949094;1200079;93550;52239;37.31;20.69;72.85;4354423;5782.83;7877.18;11252.56;78.21;78.50;78.61;78.60
n4399ci;呼び出された殺戮者;x;2364;2123;918186;558411;36524;25236;36.38;25.00;34.49;2019778;4050.60;5396.35;7678.80;77.51;77.98;78.01;77.63
n4402bd;オーバーロード：前編;85;2388;2151;1051882;610749;47169;24729;42.54;22.09;38.19;2285090;4396.96;5934.22;8315.57;78.65;78.77;78.88;78.88
n4434cx;魔王の器;243;2265;2067;1631984;983767;93284;51965;31.41;17.42;60.29;3682316;3441.73;4738.41;6789.48;79.51;78.86;78.97;79.33
n4435dj;もう、いいでしょう。;x;1882;1579;185507;107378;8225;5695;32.57;22.40;6.80;406519;6032.30;7858.20;10469.80;77.88;80.19;78.90;79.21
n4449cj;俺の死亡フラグが留まるところを知らない;100;2316;2036;546966;323183;21039;12713;43.02;25.89;20.02;1168853;5626.50;7335.25;9962.50;78.99;78.74;78.89;78.57
n4483dj;スライム倒して３００年、知らないうちにレベルＭＡＸになってました;177;2234;2016;1046773;603106;52938;32249;32.46;19.61;36.77;2346345;4874.49;6633.75;9608.30;79.70;79.90;79.02;79.31
n4499cf;アルバート家の令嬢は没落をご所望です;143;2049;1842;729026;426968;28197;16845;43.28;25.78;26.17;1599688;5038.63;6420.16;8746.98;79.83;79.72;79.61;78.88
n4527bc;Only Sense Online;74;2510;2280;1262756;739405;59934;32793;38.51;20.74;46.11;2813568;6236.64;8143.01;11193.56;74.06;74.05;74.35;74.24
n4698cv;転生したらドラゴンの卵だった～最強以外目指さねぇ～;55;2392;2177;1366283;795145;63276;54156;25.23;20.84;48.50;2994686;5227.87;6961.42;9704.60;79.42;79.01;79.09;79.46
n4748bs;武に身を捧げて百と余年。エルフでやり直す武者修行;x;2317;2069;914894;556638;41185;26776;34.17;21.96;33.84;2020328;3846.90;5233.97;7505.21;82.49;82.86;82.94;82.78
n4750dy;ハンネローレの貴族院五年生;238;1448;1216;160536;86512;4778;2400;66.89;33.52;5.63;343585;3242.83;4323.88;6072.12;77.74;79.86;79.82;78.66
n4760cl;堕落の王;256;2081;1822;333383;203032;18390;11130;29.95;18.08;12.80;738208;4981.95;6712.58;9188.51;79.19;78.04;78.05;78.70
n4764du;生き残り錬金術師は街で静かに暮らしたい;66;2502;2286;956206;558983;34070;19478;49.09;27.86;35.00;2073857;6918.36;8923.01;12232.45;76.01;75.57;75.93;75.49
n4774dz;転生先が少女漫画の白豚令嬢だった;101;2011;1778;394061;236193;18253;12110;32.54;21.51;14.56;878482;4283.37;5670.54;8035.22;78.62;78.53;78.72;78.68
n4830bu;本好きの下剋上　～司書になるためには手段を選んでいられません～;20;2596;2422;5275467;3025174;183486;99850;52.83;28.66;190.90;11434318;4254.72;5628.11;8192.14;77.78;78.19;78.21;77.62
n4836fm;難攻不落の魔王城へようこそ～デバフの価値も分からない勇者パーティーを追い出された黒魔導士、魔王軍の最高幹部に迎えられる～;146;1868;1593;270479;163592;14027;9397;28.78;19.21;10.08;606301;3683.20;4964.52;7021.70;77.96;77.80;78.09;78.24
n4890bm;勇者様のお師匠様;94;2484;2270;885814;533934;34547;25220;35.12;25.55;33.12;1929728;5225.76;6873.18;9452.63;76.54;76.77;76.76;76.55
n4908bv;サモナーさんが行く;125;2999;2844;8444752;4874902;541638;524074;16.11;14.93;294.96;18201772;7279.54;9967.07;15377.12;71.66;69.93;70.93;72.36
n4933cs;チートあるけどまったり暮らしたい;270;2237;1958;512103;303946;18218;14945;34.27;27.73;18.67;1094518;5912.84;7740.97;10764.40;72.17;71.34;71.69;71.80
n4933ew;体力9999のSSRスキル持ちタンク、勇者パーティーを追放される;211;1829;1608;613521;366444;34468;22990;26.69;17.72;21.90;1376021;2529.46;3286.38;4700.38;81.52;81.99;81.09;81.41
n4936dp;転生貴族の異世界冒険録～自重を知らない神々の使徒～;42;1977;1720;573578;339672;27912;17991;31.88;20.40;20.73;1265505;3304.74;4447.37;6338.57;75.72;74.91;75.44;75.63
n4979et;二度転生した少年はＳランク冒険者として平穏に過ごす　～前世が賢者で英雄だったボクは来世では地味に生きる～;164;2126;1863;670515;398853;31710;25133;26.68;20.90;24.63;1482615;3559.68;4799.88;6743.20;77.30;77.36;77.67;77.44
n5011bc;辺境の老騎士;131;2382;2101;1024295;605357;43456;42565;24.06;23.51;37.24;2210990;6689.67;8906.94;12654.44;79.61;79.75;79.72;79.47
n5040ce;乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった…;71;1573;1358;244244;147733;10194;7829;31.20;23.89;8.92;537020;3217.70;4271.07;6234.73;82.70;82.88;82.36;82.31
n5077bk;異世界でもふもふなでなでするためにがんばってます。;244;2404;2124;801185;480097;38670;30820;26.00;20.68;29.11;1776160;4769.47;6381.26;9222.78;80.68;80.96;80.65;80.80
n5084bv;銀河連合日本;x;2704;2465;2542088;1441500;112908;66126;38.44;22.18;91.44;5683542;9787.23;12731.04;17789.01;65.38;62.67;64.03;64.20
n5115cq;最果てのパラディン;78;2575;2321;638483;379896;32714;27483;23.23;19.42;23.99;1446152;7215.08;9492.02;13154.25;80.51;80.31;80.68;80.65
n5214bb;クロの戦記;168;2644;2461;1453882;872775;75584;55465;26.21;19.15;53.74;3247995;6228.43;8121.50;10962.83;76.28;75.97;75.95;76.27
n5240bc;死神を食べた少女;264;2163;1911;304262;180643;16095;6923;43.95;18.75;11.77;672848;7047.02;8860.03;11683.53;73.78;73.64;72.38;73.20
n5260bk;星をひとつ貰っちゃったので、なんとかやってみる;275;2347;2053;688013;417882;32987;26807;25.67;20.76;25.72;1518052;6230.30;8375.48;11996.82;77.12;76.56;77.17;77.21
n5279bn;やる気なし英雄譚;224;2320;2063;1041636;618339;41739;24271;42.92;24.90;38.63;2284350;4653.71;6181.39;8583.81;78.12;78.54;78.84;78.15
n5361em;「お前ごときが魔王に勝てると思うな」とガチ勢に勇者パーティを追放されたので、王都で気ままに暮らしたい;-1;2398;2192;1627977;943417;77456;62288;26.14;20.88;58.61;3632008;4432.22;5730.53;7888.80;80.88;81.33;81.03;80.78
n5375cy;転生して田舎でスローライフをおくりたい;48;2357;2154;1408144;835414;65591;46146;30.51;21.34;50.75;3083641;4685.30;6184.62;8874.62;81.76;81.84;81.29;81.52
n5391ci;賢者の剣;x;2148;1963;1969924;1188216;102130;53496;36.82;19.25;73.92;4398406;3273.46;4334.57;6126.80;78.41;77.92;78.16;78.36
n5422dn;レイロアの司祭さま～はぐれ司祭のコツコツ冒険譚～;295;2232;2004;558637;316158;36184;24774;22.55;15.38;19.58;1274906;6497.93;8563.67;11852.60;75.11;72.82;72.96;74.56
n5455cx;＜Infinite Dendrogram＞-インフィニット・デンドログラム-;127;2828;2619;2547181;1465770;115939;88520;28.78;21.32;90.44;5636752;7276.47;9534.16;13008.58;72.19;71.60;72.54;72.45
n5475dz;察知されない最強職《ルール・ブレイカー》;129;2425;2160;1354957;776367;69070;43267;31.32;19.26;47.23;3015731;5667.10;7469.20;10447.88;77.21;76.76;76.97;77.17
n5490cq;絶対に働きたくないダンジョンマスターが惰眠をむさぼるまで;61;2301;2089;1131634;657921;61615;32525;34.79;18.02;39.19;2554003;4749.56;6362.76;9135.52;77.35;77.36;76.82;76.99
n5529cy;老後に備えて異世界で８万枚の金貨を貯めます;153;2392;2070;674847;405380;27854;16625;40.59;23.94;25.39;1518335;6459.18;8630.45;12158.58;74.10;74.57;74.71;74.23
n5530cf;うちの娘の為ならば、俺はもしかしたら魔王も倒せるかもしれない 。;109;2296;2096;659066;394201;27873;18628;35.38;23.53;24.23;1478362;4722.53;6305.12;8964.99;78.83;79.27;79.38;78.94
n5577es;婚約破棄から始まる悪役令嬢の監獄スローライフ【Web版】;170;1876;1538;155256;88801;7611;4820;32.21;20.23;5.56;345915;7047.10;9336.83;13013.05;77.72;77.69;78.12;78.12
n5606cq;最強魔法師の隠遁計画;223;2681;2516;2077809;1256414;83904;49879;41.66;24.63;77.78;4470884;6317.35;8211.61;10840.53;76.58;76.99;77.16;76.87
n5653eh;はぐれ精霊医の診察記録　～聖女騎士団と癒やしの神業～;276;2002;1723;292302;177304;12571;5628;51.94;23.21;10.97;653717;4529.30;6135.29;8581.15;80.62;79.93;79.71;80.07
n5657el;転生したら乙女ゲーの世界？いえ、魔術を極めるのに忙しいのでそういうのは結構です。;239;2165;1909;475313;283819;21187;13854;34.31;22.32;17.48;1054027;5590.40;7257.89;10236.85;78.90;78.85;79.04;78.95
n5677cl;魔王は世界を征服するようです;207;2719;2472;1276965;781976;60979;49254;25.93;20.85;47.25;2835428;6698.10;9055.89;13112.55;80.37;80.67;80.95;80.84
n5691dd;即死チートが最強すぎて、異世界のやつらがまるで相手にならないんですが。;43;2258;1974;609439;369888;30026;19385;31.44;20.14;22.47;1341488;4331.27;5839.96;8306.95;80.47;79.70;80.13;80.50
n5705cg;異世界の沙汰も金次第;x;2183;1914;485075;295751;21015;8986;53.98;22.87;18.29;1044428;4380.93;5742.69;8052.94;77.99;78.04;78.03;78.10
n5705ch;エルフ転生からのチート建国記;217;2161;1933;593997;356719;28026;16509;35.98;21.07;22.18;1303754;4510.28;5912.14;8375.02;78.54;79.13;79.41;79.17
n5712dr;失格紋の最強賢者　～世界最強の賢者が更に強くなるために転生しました～;15;1725;1525;544622;333988;26140;19509;27.92;20.63;20.68;1227556;2987.77;3968.38;5497.76;74.92;74.89;75.12;74.97
n5715cp;そして少女は悪女の体を手に入れる;289;1881;1664;386490;232166;22311;11544;33.48;17.20;14.59;860663;4322.30;6143.05;9018.29;80.46;80.60;81.15;81.43
n5764bn;先代勇者は隠居したい(仮題);208;2329;2049;511736;301923;26958;18266;28.02;18.87;18.88;1155278;6157.92;8063.79;10982.90;77.88;77.54;77.73;78.07
n5779da;乙女ゲーム六周目、オートモードが切れました。;213;1861;1577;266489;161235;12470;7555;35.27;21.32;10.02;586616;4453.22;6091.89;8489.05;78.58;78.26;78.28;78.63
n5824ct;神達に拾われた男（改訂版）;44;2288;2035;841967;509881;39700;22054;38.18;20.90;31.25;1849096;4405.80;6065.50;8757.17;79.10;78.56;78.39;78.79
n5834cr;Frontier World ―召喚士として活動中―;281;2243;2082;893224;527682;36716;25508;35.02;23.55;32.20;1932776;5169.82;6798.52;9525.95;74.16;73.74;73.76;73.99
n5864cn;おかしな転生;72;2678;2434;1362201;820400;56774;31918;42.68;23.90;52.02;2979685;7016.82;9301.02;12819.18;74.79;74.88;74.23;74.56
n5871dy;外れスキル【地図化】を手にした俺は、最強パーティーと共にダンジョンに挑む;191;1977;1728;408860;241493;20350;15378;26.59;19.97;14.82;903107;3799.29;5240.40;7313.08;81.01;81.00;80.72;81.04
n5881cl;賢者の孫;17;2234;1986;831005;495154;47781;31933;26.02;17.25;30.40;1887185;3673.88;4989.91;7366.90;76.80;76.19;76.74;76.85
n5915da;俺の家が魔力スポットだった件～住んでいるだけで世界最強～;210;1885;1644;521916;314232;29430;20503;25.46;17.67;18.83;1192805;3520.52;4645.65;6895.23;81.36;81.86;81.45;81.35
n5943db;異世界人の手引き書;250;2025;1791;546172;326757;34272;23135;23.61;15.90;20.46;1210641;4034.03;5375.96;7684.55;77.59;76.70;77.01;77.44
n5947eg;冒険者になりたいと都に出て行った娘がＳランクになってた;58;2415;2213;1044412;613369;54288;29922;34.90;19.13;37.26;2322207;5517.64;7306.44;10237.84;81.18;81.68;81.32;81.36
n5966bh;詰みかけ転生領主の改革（旧：詰みかけ転生領主の奮闘記）;70;2355;2121;623202;372971;26420;21315;29.24;23.48;23.77;1355264;6303.90;8246.84;11037.42;72.60;73.99;73.01;73.00
n5981bn;ニートだけどハロワにいったら異世界につれてかれた;33;2309;2085;1256092;745821;65679;33147;37.89;18.94;45.53;2742605;4071.39;5462.69;7619.70;79.60;79.08;79.19;79.68
n5990cm;異世界転生の冒険者;297;2337;2126;1225935;759239;44494;27112;45.22;27.38;45.07;2685712;3809.18;5198.20;7285.36;78.79;78.94;79.00;78.45
n5993ba;フリーライフ　～異世界何でも屋奮闘記～;156;2687;2463;1337290;783924;68266;36460;36.68;19.38;48.65;3035968;6986.29;9170.33;12536.25;80.16;80.03;80.09;80.14
n6006cw;転生したら剣でした;64;2632;2381;1763631;1046221;95557;51840;34.02;18.10;63.91;3921722;4538.43;6064.78;8748.92;76.32;75.52;76.01;76.33
n6022cs;再召喚された勇者は一般人として生きていく？;142;2141;1917;1013144;616737;41611;27328;37.07;24.24;37.40;2207767;3067.04;4160.88;5830.02;80.55;80.94;81.05;80.68
n6088cy;ポーション頼みで生き延びます！;120;2251;1987;533299;322841;21227;13343;39.97;24.88;20.01;1207030;5182.90;7150.19;10042.71;75.81;76.31;76.53;75.93
n6093en;嘆きの亡霊は引退したい　〜最弱ハンターは英雄の夢を見る〜;144;2392;2147;834635;492298;38730;21446;38.92;21.44;30.45;1835838;4662.42;6295.28;8772.63;78.67;78.41;78.55;78.64
n6147be;異世界は赤い星と共に;x;2203;1962;890280;531297;44117;26991;32.98;20.01;32.78;1945317;3644.79;5062.44;7265.82;80.32;80.23;80.36;80.39
n6169bb;悪役令嬢後宮物語;145;2319;2101;830351;492504;35407;18972;43.77;23.38;31.00;1881551;5082.14;6737.42;9378.96;78.57;78.61;78.77;78.64
n6169dz;シャングリラ・フロンティア〜クソゲーハンター、神ゲーに挑まんとす〜;93;2821;2606;1840889;1023368;69943;43350;42.47;25.92;65.03;4035223;9844.60;12538.02;16593.11;70.91;69.56;71.24;70.88
n6214du;Eクラス冒険者は果てなき騎士の夢を見る　「先生、ステータス画面が読めないんだけど」;x;2103;1848;645188;377942;30198;16988;37.98;21.21;23.30;1414914;3332.54;4540.59;6465.54;81.81;81.82;81.35;81.51
n6221dl;食い詰め傭兵の幻想奇譚;92;2380;2167;1806078;1077551;46331;37393;48.30;38.88;65.61;3852722;3700.73;5054.15;7250.76;83.83;82.26;81.61;80.50
n6247dd;魔王軍最強の魔術師は人間だった;226;2392;2121;594621;360100;26463;20719;28.70;22.36;22.36;1310427;5537.85;7490.40;10373.91;77.14;77.13;77.35;77.15
n6266ci;骸骨騎士様、只今異世界へお出掛け中;73;2620;2407;1082528;668632;28737;21626;50.06;37.45;41.91;2308938;5810.42;7439.66;10303.75;72.52;75.08;73.79;73.09
n6290cr;スキルトレーサー;288;2169;1896;437976;260081;19251;15010;29.18;22.52;16.07;973858;4838.61;6486.07;9193.63;77.03;76.46;76.84;76.93
n6316bn;転生したらスライムだった件;1;2643;2407;1863417;1123681;88211;69135;26.95;20.91;69.93;4137718;5143.55;6877.87;9562.73;71.97;72.05;71.66;71.84
n6332bx;二度目の人生を異世界で;30;2548;2361;2017829;1252105;57095;46282;43.60;35.18;76.11;4330932;4435.18;5841.36;8202.40;78.14;79.17;79.58;78.49
n6470bm;青雲を駆ける;260;2260;1960;458333;274612;22920;18163;25.23;19.94;16.95;1016553;5623.35;7754.30;11198.20;81.15;81.70;81.73;81.62
n6473bp;勇者イサギの魔王譚;x;2457;2245;1221804;713364;70533;60455;20.21;17.24;44.29;2747557;4817.39;6567.26;8985.42;81.00;80.98;80.82;81.05
n6475db;私、能力は平均値でって言ったよね！;12;2449;2228;1279726;766682;47657;31617;40.48;26.57;47.43;2890052;4725.19;6423.78;9138.98;75.16;75.63;75.98;75.17
n6475dd;異世界でスキルを解体したらチートな嫁が増殖しました　　−　概念交差のストラクチャー　−;231;2058;1878;1561428;885485;89877;57806;27.01;17.09;54.70;3581066;4290.68;5866.95;8477.92;78.72;78.97;78.55;78.69
n6517bw;リビティウム皇国のブタクサ姫;184;2986;2733;1176352;691572;41196;24708;47.61;28.31;43.59;2590907;8375.70;11012.58;14831.05;75.54;75.48;75.72;75.21
n6530bk;ライオットグラスパー ～異世界でスキル盗ってます～（旧：異世界で盗賊やってます）;148;2291;2059;768002;460847;37089;23913;32.12;20.54;28.22;1702468;4604.74;6074.12;8543.41;79.82;80.24;80.48;80.34
n6621fl;昏き宮殿の死者の王;236;1905;1655;237915;146083;12151;5977;39.81;19.54;9.09;525855;4161.87;5433.34;7493.35;78.88;78.72;78.74;79.04
n6634cu;異世界で始める人生改革    ～貴族編〜(公爵編→貴族編;x;1917;1657;366726;223534;21015;16913;21.68;17.24;13.49;807179;3127.87;4411.00;6589.43;80.76;80.40;80.61;80.87
n6683ej;無職の英雄　～別にスキルなんか要らなかったんだが～;111;2047;1753;343556;204172;19154;15014;22.88;17.76;12.63;776450;4256.00;5594.81;7670.30;80.43;80.02;80.34;80.49
n6695bq;異世界転生に感謝を【本編完結】;122;2217;1997;1021949;612333;35398;19826;51.55;28.58;37.21;2204646;3471.16;4710.68;6808.35;76.46;76.71;76.81;75.84
n6768bf;フェアリーテイル・クロニクル　～空気読まない異世界ライフ～;37;2749;2523;3575778;2119040;113275;70241;50.91;31.50;134.41;7799969;5758.07;7668.24;10759.43;76.02;75.93;76.00;75.43
n6774eh;元・世界１位のサブキャラ育成日記 ～廃プレイヤー、異世界を攻略中！～;90;2400;2180;914535;534303;53343;30403;30.08;16.90;33.14;2066757;6303.49;8508.12;11710.29;77.25;76.48;76.90;77.26
n6789do;魔王様、リトライ！;106;2582;2335;750128;462705;34381;23804;31.51;21.49;28.46;1675180;6258.22;8297.28;11431.11;76.82;77.78;77.76;77.58
n6811ck;その無限の先へ;155;2605;2435;2525034;1507822;114686;62126;40.64;21.74;92.64;5518980;4843.53;6556.03;9291.35;76.36;76.01;76.48;76.41
n6829bd;賢者の弟子を名乗る賢者;54;2667;2500;2010658;1210724;77101;39455;50.96;25.99;75.33;4379891;5617.28;7407.95;10139.55;75.04;75.93;76.12;75.28
n6849da;【web版】Ｌｖ２からチートだった元勇者候補のまったり異世界ライフ;199;2407;2235;2560987;1461459;114248;97663;26.22;22.16;89.99;5669951;5762.56;7676.70;10764.56;73.63;72.96;74.21;73.60
n6887dt;暴食のベルセルク　～俺だけレベルという概念を突破する～;247;2044;1797;480897;286553;24975;13643;35.25;19.12;17.26;1063849;3833.15;5254.20;7267.32;82.70;82.88;82.10;82.49
n6970df;ライブダンジョン！;40;2329;2167;1696758;1003345;59972;29155;58.20;28.11;61.22;3628406;5093.25;6702.79;9022.00;76.21;75.33;75.97;75.24
n6990ch;NO FATIGUE 24時間戦える男の転生譚;182;2578;2319;1088298;637327;47663;34590;31.46;22.56;39.29;2415149;6132.04;8383.46;11682.04;78.25;77.68;77.96;78.06
n7002cp;銭（インチキ）の力で、戦国の世を駆け抜ける。（本編完結）;x;2636;2363;875217;561356;33669;28832;30.36;25.93;35.62;1920640;8824.12;11912.66;17084.34;58.31;61.77;58.83;58.58
n7005dc;悪役令嬢の取り巻きやめようと思います;265;2004;1715;287166;166565;14754;9661;29.72;19.42;10.31;637587;5984.73;7711.60;10706.70;79.05;78.59;78.61;79.03
n7006cm;復讐を誓った白猫は竜王の膝の上で惰眠をむさぼる;132;2024;1781;455449;277611;19036;16341;27.87;23.89;17.12;995042;3367.68;4582.01;6561.27;80.12;80.58;80.75;80.52
n7031bs;金色の文字使い　～勇者四人に巻き込まれたユニークチート～;27;2496;2312;2794232;1645226;143525;83392;33.51;19.31;100.66;6270175;3794.67;5125.99;7525.75;80.29;80.38;80.29;80.33
n7059z;《Blade　Online》;x;2010;1764;463381;277751;20932;9428;49.15;21.89;16.91;1011473;3935.60;5153.91;7351.08;79.56;79.50;79.61;79.62
n7105co;大陸英雄戦記;263;2523;2279;1353464;810923;60728;35256;38.39;22.00;50.83;2965943;6638.55;8622.23;12397.17;69.69;69.39;69.14;69.23
n7144ds;俺だけ入れる隠しダンジョン　〜こっそり鍛えて世界最強〜;116;1986;1726;372246;221166;21927;13961;26.66;16.76;13.48;835818;4347.45;5860.99;8438.31;79.58;79.65;79.51;79.90
n7169dq;復讐スキル「死者喰い」と「時間操作」で勇者パーティーを全滅させます;x;1923;1632;258752;156844;14330;9425;27.45;17.90;9.56;576588;4102.05;5609.57;8058.71;79.23;79.19;79.41;79.59
n7216dr;最強の鑑定士って誰のこと？～満腹ごはんで異世界生活～;181;2125;1909;843462;501777;34776;15051;56.04;24.15;30.75;1860825;6702.88;8947.96;12522.95;77.73;77.58;77.85;77.48
n7298cu;聖女の回復魔法がどう見ても俺の劣化版な件について。;195;1569;1317;316783;192127;14344;12593;25.16;22.05;11.48;716407;1801.72;2473.32;3613.73;83.01;85.31;83.97;83.55
n7352fa;ゆるふわ農家の文字化けスキル　～異世界でカタログ通販やってます～;296;1886;1601;221771;130254;12506;8399;26.40;17.49;7.84;498080;6499.97;8366.39;11623.71;75.48;74.80;75.25;75.37
n7362cy;回復魔法を得た童貞のチーレム異世界転移記;x;2299;2036;645706;399759;36394;28800;22.42;17.63;24.58;1438161;3904.59;5191.22;7481.81;79.72;80.13;80.45;80.43
n7384dm;僕の部屋がダンジョンの休憩所になってしまった件;299;1940;1689;432358;248542;26015;18305;23.62;16.42;14.95;959052;4814.86;6725.92;10139.80;77.04;76.74;76.15;76.78
n7411fd;育成スキルはもういらないと勇者パーティを解雇されたので、退職金がわりにもらった【領地】を強くしてみる;215;1868;1555;214223;125446;11911;9241;23.18;17.76;7.53;484142;6121.45;8280.93;11823.65;77.82;78.03;77.55;77.62
n7434ey;大魔王様の街づくり～魔法と科学と魔物が創る理想の街～;262;1616;1294;119419;69530;5616;4028;29.65;21.17;4.40;264671;4440.71;5812.25;8218.75;77.06;76.77;77.17;77.09
n7500bd;異世界チート魔術師（マジシャン）;123;2475;2229;831104;496054;42424;25713;32.32;19.50;31.25;1830685;5132.79;6808.76;9496.05;78.09;77.50;77.48;77.87
n7505bx;ぼくは異世界で付与魔法と召喚魔法を天秤にかける;204;2244;2007;967289;550744;49403;42187;22.93;19.44;34.06;2161497;4845.39;6589.31;8952.25;77.16;77.50;77.58;77.07
n7521dy;スライム転生。大賢者が養女エルフに抱きしめられてます;166;2098;1857;568425;329299;29107;20045;28.36;19.42;20.70;1257394;4859.14;6361.30;8686.75;78.01;77.63;77.95;78.09
n7583de;自動販売機に生まれ変わった俺は迷宮を彷徨う;x;2310;2132;1022205;622009;43787;24808;41.20;23.23;38.40;2228072;4828.73;6440.13;8742.37;78.19;78.23;78.38;78.26
n7590cy;わたしはふたつめの人生をあるく！;242;1946;1668;442003;252722;20102;14238;31.04;21.91;15.79;971141;3668.16;4887.68;7114.80;80.33;80.89;80.19;79.91
n7594ct;10年ごしの引きニートを辞めて外出したら自宅ごと異世界に転移してた;65;2401;2205;1718142;988626;95095;65527;26.22;17.68;59.15;3764083;5248.17;6933.48;9859.85;74.26;72.81;72.79;73.42
n7609dc;ログインボーナスでスキルアップ～寝て起きて成り上がる～;x;1645;1404;296088;177288;16319;11465;25.83;18.06;10.68;676005;3209.58;4356.76;6472.42;80.16;80.43;80.31;80.20
n7612ct;LV999の村人;36;2118;1943;1203858;723289;49325;24154;49.84;24.20;43.91;2644594;3627.13;4795.46;6673.02;80.24;80.42;80.42;80.09
n7637dj;魔王様の街づくり！～最強のダンジョンは近代都市～;16;2234;1988;941982;546842;46832;30053;31.34;19.97;34.29;2075914;4765.04;6216.16;8575.73;76.63;76.27;76.76;76.84
n7648bn;マギクラフト・マイスター;49;3028;2840;6143376;3636694;304916;226184;27.16;19.73;219.36;13876610;6887.74;9491.34;13574.64;75.02;74.07;74.79;75.20
n7657bb;かわいいコックさん;126;2077;1762;370363;217426;16153;11364;32.59;22.82;13.70;807214;5196.73;6889.27;9360.20;74.65;74.68;74.63;74.54
n7669bt;異世界出戻り奮闘記;x;1871;1634;336251;200560;14213;9191;36.58;23.60;12.31;742050;3598.90;4971.61;7293.97;83.16;83.28;82.72;82.70
n7673ff;転生した大聖女は、聖女であることをひた隠す;220;1735;1457;190376;114433;8332;5443;34.98;22.64;7.11;427845;3897.25;5328.23;7722.75;78.33;78.24;78.37;78.29
n7707dt;暗殺者である俺のステータスが勇者よりも明らかに強いのだが;229;1993;1714;330441;203547;15101;12592;26.24;21.77;12.21;724644;3383.26;4675.58;6659.68;80.90;80.86;80.80;81.04
n7747ca;巻き込まれて異世界転移する奴は、大抵チート;x;1713;1513;378936;228855;26638;20037;18.91;13.61;13.60;880749;2632.19;3568.85;5155.46;79.55;77.99;78.38;78.98
n7756cy;異世界建国記;128;2417;2196;844570;502121;47730;34943;24.17;17.56;31.59;1876008;6138.60;7942.80;10619.34;74.46;73.44;73.17;74.07
n7787eq;魔導具師ダリヤはうつむかない;269;2136;1909;827345;488251;36627;25255;32.76;22.54;30.25;1849614;4755.60;6487.07;9516.20;79.05;78.64;78.78;78.87
n7804bq;ドリーム・ライフ～夢の異世界生活～;277;2754;2569;2869978;1735808;102925;57482;49.93;27.76;106.45;6216009;4876.91;6506.24;9327.61;76.14;76.06;76.07;75.86
n7835cj;本好きの下剋上　SS置き場;x;1718;1456;268627;150272;8089;4219;63.67;33.10;9.48;575300;3582.85;4677.55;6741.70;78.15;79.12;79.31;78.28
n7855ck;北欧貴族と猛禽妻の雪国狩り暮らし;x;2172;1935;502047;308139;22437;18123;27.70;22.29;18.88;1109591;5404.03;7060.83;9733.77;80.43;80.36;80.42;80.51
n7864de;悪役令嬢は隣国の王太子に溺愛される;216;1833;1616;563812;312193;24920;15953;35.34;22.52;19.06;1249917;3225.70;4318.68;6091.99;74.87;78.90;78.72;77.61
n7891ca;必勝ダンジョン運営方法　相手に合わせる理由がない;172;2711;2534;4606777;2737060;233737;152577;30.19;19.52;165.63;10321426;4233.30;5909.11;8643.68;79.05;79.23;79.22;79.23
n7928dt;元最強の剣士は、異世界魔法に憧れる;174;2189;1956;1520650;938833;62191;44366;34.28;24.37;55.58;3366300;2149.92;2908.71;4355.98;82.04;82.69;82.50;82.26
n7940cn;没落予定なので、鍛治職人を目指す;67;2117;1886;662395;396368;37385;22203;29.83;17.61;24.23;1469001;4090.34;5505.65;8018.10;82.15;82.06;81.88;82.31
n7944cf;天才外科医が異世界で闇医者を始めました。;x;2236;2028;967772;566699;50972;38844;24.91;18.81;34.60;2163211;4796.89;6539.03;9338.76;80.34;80.64;80.36;80.36
n7945fn;ダンジョンが出来て３年。いきなり世界ランク１位になった俺は、会社を辞めてゆるゆると生きてます。;272;1967;1667;264980;153375;12941;9308;28.47;19.50;9.07;584687;6346.80;8682.18;13115.94;76.56;76.30;76.96;76.82
